,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,AAPL,AMD,GOOG,META,MSFT,AAPL,AMD,GOOG,META,MSFT,AAPL,AMD,GOOG,META,MSFT,AAPL,AMD,GOOG,META,MSFT,AAPL,AMD,GOOG,META,MSFT,AAPL,AMD,GOOG,META,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-25,35.885414123535156,14.109999656677246,47.53499984741211,165.27999877929688,68.67965698242188,38.185001373291016,14.109999656677246,47.53499984741211,165.27999877929688,74.19000244140625,38.459999084472656,14.319999694824219,47.98500061035156,165.5399932861328,74.30999755859375,37.95000076293945,13.869999885559082,47.27000045776367,163.86000061035156,73.5,37.95000076293945,14.289999961853027,47.69049835205078,165.00999450683594,73.80000305175781,75415600,98047400,93220000,15383200,22018700
2017-07-26,36.05458068847656,14.760000228881836,47.38999938964844,165.61000061035156,68.55006408691406,38.3650016784668,14.760000228881836,47.38999938964844,165.61000061035156,74.05000305175781,38.48249816894531,15.649999618530273,47.75,166.00999450683594,74.37999725341797,38.26499938964844,14.399999618530273,47.113948822021484,164.10000610351562,73.80999755859375,38.337501525878906,15.130000114440918,47.73400115966797,166.00999450683594,74.33999633789062,63124000,236083000,41766000,35236900,16252200
2017-07-27,35.37323760986328,14.119999885559082,46.704498291015625,170.44000244140625,67.72618103027344,37.63999938964844,14.119999885559082,46.704498291015625,170.44000244140625,73.16000366210938,38.497501373291016,15.039999961853027,47.5890007019043,175.49000549316406,74.41999816894531,36.82500076293945,13.699999809265137,46.0,167.5,72.31999969482422,38.4375,14.989999771118164,47.5890007019043,174.6999969482422,73.76000213623047,129905200,130303700,64260000,68910700,36844200
2017-07-28,35.12419509887695,13.949999809265137,47.076499938964844,172.4499969482422,67.61509704589844,37.375,13.949999809265137,47.076499938964844,172.4499969482422,73.04000091552734,37.557498931884766,14.100000381469727,47.19150161743164,173.42999267578125,73.30999755859375,37.29750061035156,13.680000305175781,46.375,169.0500030517578,72.54000091552734,37.47249984741211,13.850000381469727,46.470001220703125,169.07000732421875,72.66999816894531,68854800,66763800,36928000,24557600,18306700
2017-07-31,34.94329071044922,13.609999656677246,46.525001525878906,169.25,67.30033111572266,37.182498931884766,13.609999656677246,46.525001525878906,169.25,72.69999694824219,37.58250045776367,14.220000267028809,47.179500579833984,172.72000122070312,73.44000244140625,37.032501220703125,13.470000267028809,46.301998138427734,168.5500030517578,72.41000366210938,37.474998474121094,14.09000015258789,47.09450149536133,172.0,73.30000305175781,79383600,69108700,39402000,25478900,23600100
2017-08-01,35.25341796875,13.710000038146973,46.541500091552734,169.86000061035156,67.18923950195312,37.51250076293945,13.710000038146973,46.541500091552734,169.86000061035156,72.58000183105469,37.55500030517578,13.859999656677246,46.87234878540039,170.47000122070312,73.41999816894531,37.102500915527344,13.449999809265137,46.4630012512207,169.0500030517578,72.48999786376953,37.275001525878906,13.720000267028809,46.61899948120117,169.82000732421875,73.0999984741211,141474400,49149900,25554000,14385000,22132300
2017-08-02,36.9191780090332,13.369999885559082,46.519500732421875,169.3000030517578,66.89301300048828,39.28499984741211,13.369999885559082,46.519500732421875,169.3000030517578,72.26000213623047,39.9375,13.930000305175781,46.630001068115234,170.5500030517578,72.55999755859375,39.040000915527344,13.119999885559082,45.83399963378906,166.91000366210938,71.44000244140625,39.81999969482422,13.8100004196167,46.43050003051758,170.3000030517578,72.55000305175781,279747200,67502200,36488000,17433800,26499200
2017-08-03,36.55031967163086,13.239999771118164,46.182498931884766,168.58999633789062,66.79117584228516,38.89250183105469,13.239999771118164,46.182498931884766,168.58999633789062,72.1500015258789,39.3025016784668,13.520000457763672,46.61199951171875,169.6999969482422,72.44000244140625,38.755001068115234,13.079999923706055,46.11199951171875,168.25,71.8499984741211,39.26250076293945,13.420000076293945,46.516998291015625,169.3000030517578,72.19000244140625,108389200,52557400,24050000,10793800,18214400
2017-08-04,36.74296188354492,13.119999885559082,46.39799880981445,169.6199951171875,67.28181457519531,39.09749984741211,13.119999885559082,46.39799880981445,169.6199951171875,72.68000030517578,39.349998474121094,13.359999656677246,46.515350341796875,170.05999755859375,73.04000091552734,38.92250061035156,13.020000457763672,46.1515007019043,168.69000244140625,72.23999786376953,39.01750183105469,13.199999809265137,46.337501525878906,168.97000122070312,72.4000015258789,82239600,64254000,21646000,10777700,22579000
2017-08-07,37.31153869628906,13.430000305175781,46.46799850463867,171.97999572753906,67.02259826660156,39.70249938964844,13.430000305175781,46.46799850463867,171.97999572753906,72.4000015258789,39.72999954223633,13.569999694824219,46.584999084472656,172.05999755859375,72.9000015258789,39.16749954223633,13.270000457763672,46.32500076293945,169.66000366210938,72.26000213623047,39.26499938964844,13.329999923706055,46.452999114990234,169.9499969482422,72.80000305175781,87481200,57486800,20644000,12787800,18705700
2017-08-08,37.60991287231445,13.109999656677246,46.339500427246094,171.22999572753906,67.38365936279297,40.02000045776367,13.109999656677246,46.339500427246094,171.22999572753906,72.79000091552734,40.45750045776367,13.550000190734863,46.79069900512695,173.0500030517578,73.12999725341797,39.567501068115234,13.079999923706055,46.28049850463867,170.6199951171875,71.75,39.650001525878906,13.479999542236328,46.35449981689453,171.8800048828125,72.08999633789062,144823600,47338000,21232000,14393500,22044600
2017-08-09,37.84016036987305,12.829999923706055,46.14500045776367,171.17999267578125,67.08740997314453,40.26499938964844,12.829999923706055,46.14500045776367,171.17999267578125,72.47000122070312,40.317501068115234,12.890000343322754,46.29899978637695,171.4499969482422,72.51000213623047,39.77750015258789,12.539999961853027,45.86249923706055,169.55999755859375,72.05000305175781,39.814998626708984,12.760000228881836,46.03049850463867,169.97999572753906,72.25,104526000,58861500,23842000,10815000,22213400
2017-08-10,36.634883880615234,12.119999885559082,45.36199951171875,167.39999389648438,66.10614776611328,38.83000183105469,12.119999885559082,45.36199951171875,167.39999389648438,71.41000366210938,40.0,12.920000076293945,45.9630012512207,170.58999633789062,72.19000244140625,38.657501220703125,12.109999656677246,45.30649948120117,166.85000610351562,71.3499984741211,39.974998474121094,12.699999809265137,45.877498626708984,170.05999755859375,71.9000015258789,163217200,83113400,36480000,20832700,24734500
2017-08-11,37.144344329833984,12.229999542236328,45.71950149536133,168.0800018310547,67.11518859863281,39.369998931884766,12.229999542236328,45.71950149536133,168.0800018310547,72.5,39.64250183105469,12.390000343322754,45.888999938964844,168.82000732421875,72.69999694824219,39.01750183105469,11.880000114440918,45.27899932861328,166.85000610351562,71.27999877929688,39.150001525878906,12.039999961853027,45.39849853515625,167.9499969482422,71.61000061035156,105028400,63558800,24136000,13791200,21443700
2017-08-14,37.70335388183594,12.760000228881836,46.13349914550781,170.75,68.12420654296875,39.962501525878906,12.760000228881836,46.13349914550781,170.75,73.58999633789062,40.0525016784668,12.850000381469727,46.2333984375,171.0800018310547,73.72000122070312,39.6875,12.579999923706055,45.90950012207031,169.2899932861328,72.94999694824219,39.83000183105469,12.579999923706055,46.12649917602539,170.08999633789062,73.05999755859375,88490800,64426100,21290000,12954200,20096600
2017-08-15,38.11612319946289,13.020000457763672,46.111000061035156,171.0,68.14285278320312,40.400001525878906,13.020000457763672,46.111000061035156,171.0,73.22000122070312,40.54999923706055,13.140000343322754,46.32749938964844,171.5,73.58999633789062,40.03499984741211,12.75,45.99100112915039,170.00999450683594,73.04000091552734,40.165000915527344,13.010000228881836,46.21149826049805,171.49000549316406,73.58999633789062,117862000,57990300,17668000,8729200,19181400
2017-08-16,37.96281051635742,12.630000114440918,46.347999572753906,170.0,68.54302978515625,40.23749923706055,12.630000114440918,46.347999572753906,170.0,73.6500015258789,40.627498626708984,13.1899995803833,46.6349983215332,171.3800048828125,74.0999984741211,40.037498474121094,12.520000457763672,46.17224884033203,169.24000549316406,73.16999816894531,40.48500061035156,13.170000076293945,46.26449966430664,171.25,73.33999633789062,110686400,64639400,20134000,15779900,18150400
2017-08-17,37.23398208618164,12.34000015258789,45.54899978637695,166.91000366210938,67.37969207763672,39.46500015258789,12.34000015258789,45.54899978637695,166.91000366210938,72.4000015258789,40.1775016784668,12.649999618530273,46.34299850463867,169.86000061035156,73.87000274658203,39.459999084472656,12.319999694824219,45.54899978637695,166.85000610351562,72.4000015258789,40.130001068115234,12.460000038146973,46.28900146484375,169.33999633789062,73.58000183105469,111762400,47371000,25544000,17216000,22977500
2017-08-18,37.149070739746094,12.369999885559082,45.53350067138672,167.41000366210938,67.46345520019531,39.375,12.369999885559082,45.53350067138672,167.41000366210938,72.48999786376953,39.875,12.5600004196167,45.76374816894531,168.6699981689453,72.83999633789062,39.18000030517578,12.25,45.35770034790039,166.2100067138672,71.93000030517578,39.46500015258789,12.430000305175781,45.515499114990234,166.83999633789062,72.2699966430664,109712400,37521700,26854000,15093600,18761500
2017-08-21,37.08066940307617,12.050000190734863,45.33300018310547,167.77999877929688,67.14703369140625,39.3025016784668,12.050000190734863,45.33300018310547,167.77999877929688,72.1500015258789,39.47249984741211,12.420000076293945,45.650001525878906,168.0,72.4800033569336,38.77750015258789,11.859999656677246,45.16999816894531,165.82000732421875,71.69999694824219,39.375,12.420000076293945,45.5,167.16000366210938,72.47000122070312,105474000,58888500,18868000,11907500,17734800
2017-08-22,37.68684768676758,12.170000076293945,46.234500885009766,169.63999938964844,68.08699798583984,39.94499969482422,12.170000076293945,46.234500885009766,169.63999938964844,73.16000366210938,40.0,12.329999923706055,46.292999267578125,169.8699951171875,73.23999786376953,39.505001068115234,12.100000381469727,45.57374954223633,167.14999389648438,72.3499984741211,39.557498931884766,12.199999809265137,45.63600158691406,168.27999877929688,72.3499984741211,86418400,39033200,23334000,11391000,14343700
2017-08-23,37.7340202331543,12.479999542236328,46.349998474121094,168.7100067138672,67.67750549316406,39.994998931884766,12.479999542236328,46.349998474121094,168.7100067138672,72.72000122070312,40.11750030517578,12.539999961853027,46.496498107910156,169.36000061035156,73.1500015258789,39.720001220703125,11.949999809265137,45.96799850463867,168.1999969482422,72.52999877929688,39.76750183105469,12.0,46.096500396728516,168.83999633789062,72.95999908447266,77596400,44345400,21804000,9856500,13766500
2017-08-24,37.56655502319336,12.5,46.06399917602539,167.74000549316406,67.64958190917969,39.817501068115234,12.5,46.06399917602539,167.74000549316406,72.69000244140625,40.185001373291016,12.710000038146973,46.54199981689453,169.2899932861328,72.86000061035156,39.63750076293945,12.390000343322754,45.775001525878906,166.41000366210938,72.06999969482422,40.10749816894531,12.6899995803833,46.43299865722656,168.8800048828125,72.73999786376953,79275600,37269700,25406000,14030400,17098300
2017-08-25,37.70572280883789,12.430000305175781,45.794498443603516,166.32000732421875,67.77057647705078,39.96500015258789,12.430000305175781,45.794498443603516,166.32000732421875,72.81999969482422,40.13999938964844,12.569999694824219,46.277748107910156,168.3800048828125,73.3499984741211,39.817501068115234,12.25,45.775001525878906,166.17999267578125,72.4800033569336,39.912498474121094,12.510000228881836,46.17449951171875,167.86000061035156,72.86000061035156,101920400,29732000,21068000,12614500,12794300
2017-08-28,38.08545684814453,12.229999542236328,45.69049835205078,167.24000549316406,67.77985382080078,40.36750030517578,12.229999542236328,45.69049835205078,167.24000549316406,72.83000183105469,40.5,12.550000190734863,45.962249755859375,167.6999969482422,73.08999633789062,39.98249816894531,12.15999984741211,45.59349822998047,166.3300018310547,72.55000305175781,40.03499984741211,12.529999732971191,45.79999923706055,166.91000366210938,73.05999755859375,103864000,35969600,21730000,8553700,14569700
2017-08-29,38.425113677978516,12.149999618530273,46.06449890136719,168.0500030517578,67.9846420288086,40.727500915527344,12.149999618530273,46.06449890136719,168.0500030517578,73.05000305175781,40.779998779296875,12.180000305175781,46.166500091552734,168.42999267578125,73.16000366210938,40.0,11.930000305175781,45.25,165.0,72.05000305175781,40.025001525878906,12.0,45.255001068115234,165.25,72.25,118067600,33618100,23712000,11121000,11478400
2017-08-30,38.52889633178711,12.670000076293945,46.47850036621094,169.9199981689453,68.87805938720703,40.837501525878906,12.670000076293945,46.47850036621094,169.9199981689453,74.01000213623047,40.97249984741211,12.680000305175781,46.540950775146484,170.17999267578125,74.20999908447266,40.65250015258789,12.15999984741211,45.98249816894531,167.6300048828125,72.83000183105469,40.95000076293945,12.1899995803833,46.002498626708984,168.1699981689453,73.01000213623047,109078400,43933000,26024000,11138300,16897800
2017-08-31,38.68220520019531,13.0,46.96649932861328,171.97000122070312,69.58537292480469,41.0,13.0,46.96649932861328,171.97000122070312,74.7699966430664,41.130001068115234,13.15999984741211,47.0989990234375,172.14999389648438,74.95999908447266,40.869998931884766,12.789999961853027,46.5880012512207,170.05999755859375,73.80000305175781,40.90999984741211,12.819999694824219,46.5880012512207,170.39999389648438,74.02999877929688,107140400,51822100,31652000,17226500,27652800
2017-09-01,38.694000244140625,13.1899995803833,46.867000579833984,172.02000427246094,68.81290435791016,41.01250076293945,13.1899995803833,46.867000579833984,172.02000427246094,73.94000244140625,41.23500061035156,13.489999771118164,47.124000549316406,172.9199981689453,74.73999786376953,40.907501220703125,13.039999961853027,46.75749969482422,171.30999755859375,73.63999938964844,41.20000076293945,13.119999885559082,47.05649948120117,172.39999389648438,74.70999908447266,66364400,53158600,18948000,11677600,21736200
2017-09-05,38.229339599609375,12.920000076293945,46.42250061035156,170.72000122070312,68.50579071044922,40.52000045776367,12.920000076293945,46.42250061035156,170.72000122070312,73.61000061035156,41.0625,13.180000305175781,46.849998474121094,172.38999938964844,73.88999938964844,40.13999938964844,12.649999618530273,46.097999572753906,169.5500030517578,72.9800033569336,40.9375,12.880000114440918,46.65399932861328,171.27000427246094,73.33999633789062,117874000,51445500,26528000,13210900,21556000
2017-09-06,38.189239501953125,12.859999656677246,46.390499114990234,172.08999633789062,68.31037139892578,40.477500915527344,12.859999656677246,46.390499114990234,172.08999633789062,73.4000015258789,40.747501373291016,13.079999923706055,46.54574966430664,172.47999572753906,74.04000091552734,40.130001068115234,12.75,45.9635009765625,169.57000732421875,73.3499984741211,40.6775016784668,13.020000457763672,46.50749969482422,170.91000366210938,73.73999786376953,86606800,34182400,30554000,13906300,16535800
2017-09-07,38.035926818847656,12.630000114440918,46.79750061035156,173.2100067138672,69.18517303466797,40.314998626708984,12.630000114440918,46.79750061035156,173.2100067138672,74.33999633789062,40.560001373291016,12.9399995803833,46.820499420166016,173.30999755859375,74.5999984741211,40.09000015258789,12.600000381469727,46.180999755859375,170.27000427246094,73.5999984741211,40.522499084472656,12.84000015258789,46.58649826049805,171.94000244140625,73.68000030517578,87714000,35816900,24254000,18049500,17471200
2017-09-08,37.415592193603516,12.25,46.32500076293945,170.9499969482422,68.85013580322266,39.657501220703125,12.25,46.32500076293945,170.9499969482422,73.9800033569336,40.287498474121094,12.609999656677246,46.8494987487793,173.49000549316406,74.44000244140625,39.63249969482422,12.039999961853027,46.24399948120117,170.8000030517578,73.83999633789062,40.21500015258789,12.569999694824219,46.824501037597656,173.08999633789062,74.33000183105469,114446000,60886200,20230000,10998500,14703800
2017-09-11,38.092533111572266,12.550000190734863,46.45399856567383,173.50999450683594,69.57605743408203,40.375,12.550000190734863,46.45399856567383,173.50999450683594,74.76000213623047,40.51250076293945,12.739999771118164,46.91899871826172,173.88999938964844,74.94000244140625,39.97249984741211,12.399999618530273,46.34600067138672,172.1999969482422,74.30999755859375,40.125,12.460000038146973,46.712501525878906,172.39999389648438,74.30999755859375,126323200,43346100,25340000,12372000,17910400
2017-09-12,37.94157791137695,12.300000190734863,46.60350036621094,172.9600067138672,69.5016098022461,40.21500015258789,12.300000190734863,46.60350036621094,172.9600067138672,74.68000030517578,40.9900016784668,12.680000305175781,46.67399978637695,174.0,75.23999786376953,39.692501068115234,12.210000038146973,46.193050384521484,171.75,74.37000274658203,40.65250015258789,12.65999984741211,46.62950134277344,173.75999450683594,74.76000213623047,286856000,54413100,22688000,11186300,14394900
2017-09-13,37.65618133544922,12.220000267028809,46.75450134277344,173.0500030517578,69.99485778808594,39.912498474121094,12.220000267028809,46.75450134277344,173.0500030517578,75.20999908447266,39.9900016784668,12.359999656677246,46.86249923706055,173.1699981689453,75.2300033569336,39.477500915527344,12.119999885559082,46.49300003051758,172.05999755859375,74.55000305175781,39.967498779296875,12.220000267028809,46.53300094604492,173.00999450683594,74.93000030517578,179629600,37210700,22052000,9119300,13380800
2017-09-14,37.33303451538086,12.260000228881836,46.25550079345703,170.9600067138672,69.58537292480469,39.56999969482422,12.260000228881836,46.25550079345703,170.9600067138672,74.7699966430664,39.849998474121094,12.460000038146973,46.63850021362305,172.27999877929688,75.48999786376953,39.522499084472656,12.109999656677246,46.20000076293945,170.5,74.5199966430664,39.747501373291016,12.149999618530273,46.5625,172.25999450683594,75.0,95042800,37220200,27952000,15615700,15733900
2017-09-15,37.710426330566406,12.520000457763672,46.01449966430664,171.63999938964844,70.08792114257812,39.970001220703125,12.520000457763672,46.01449966430664,171.63999938964844,75.30999755859375,40.24250030517578,12.65999984741211,46.324501037597656,172.33999633789062,75.38999938964844,39.5,12.3100004196167,45.81800079345703,170.25999450683594,74.06999969482422,39.61750030517578,12.329999923706055,46.233001708984375,170.8800048828125,74.83000183105469,196458400,50337400,50108000,15660500,38578400
2017-09-18,37.42502975463867,13.079999923706055,45.75,170.00999450683594,69.94834899902344,39.66749954223633,13.079999923706055,45.75,170.00999450683594,75.16000366210938,40.125,13.300000190734863,46.104000091552734,172.07000732421875,75.97000122070312,39.5,12.739999771118164,45.529998779296875,169.33999633789062,75.04000091552734,40.02750015258789,12.770000457763672,46.0004997253418,171.99000549316406,75.2300033569336,113077600,83517400,26138000,12954000,23307000
2017-09-19,37.43918228149414,13.119999885559082,46.09049987792969,172.52000427246094,70.20890045166016,39.682498931884766,13.119999885559082,46.09049987792969,172.52000427246094,75.44000244140625,39.942501068115234,13.289999961853027,46.12099838256836,172.55999755859375,75.70999908447266,39.61000061035156,12.880000114440918,45.627498626708984,170.36000061035156,75.01000213623047,39.877498626708984,13.25,45.87099838256836,170.6199951171875,75.20999908447266,83242400,65455200,18734000,13168600,16093300
2017-09-20,36.81178283691406,13.739999771118164,46.57899856567383,172.1699981689453,69.74358367919922,39.01750183105469,13.739999771118164,46.57899856567383,172.1699981689453,74.94000244140625,39.564998626708984,13.800000190734863,46.694000244140625,173.0500030517578,75.55000305175781,38.45750045776367,12.800000190734863,46.099998474121094,170.6999969482422,74.30999755859375,39.474998474121094,13.069999694824219,46.14899826049805,172.5,75.3499984741211,211805600,102682400,33396000,12264100,21587900
2017-09-21,36.17965316772461,13.40999984741211,46.622501373291016,171.11000061035156,69.0641860961914,38.34749984741211,13.40999984741211,46.622501373291016,171.11000061035156,74.20999908447266,38.95000076293945,14.239999771118164,46.826499938964844,172.27000427246094,75.23999786376953,38.1875,13.319999694824219,46.19150161743164,170.00999450683594,74.11000061035156,38.95000076293945,14.0,46.650001525878906,171.69000244140625,75.11000061035156,150046800,166821900,25812000,11161400,19186100
2017-09-22,35.82585144042969,13.300000190734863,46.42649841308594,170.5399932861328,69.25032806396484,37.97249984741211,13.300000190734863,46.42649841308594,170.5399932861328,74.41000366210938,38.067501068115234,13.399999618530273,46.73649978637695,171.72999572753906,74.51000213623047,37.63999938964844,13.119999885559082,46.32400131225586,169.22000122070312,73.8499984741211,37.8849983215332,13.199999809265137,46.38750076293945,170.2100067138672,73.98999786376953,186581600,50547000,21054000,12097100,14111400
2017-09-25,35.509788513183594,12.609999656677246,46.048500061035156,162.8699951171875,68.18008422851562,37.63750076293945,12.609999656677246,46.048500061035156,162.8699951171875,73.26000213623047,37.95750045776367,13.279999732971191,46.31999969482422,169.3000030517578,74.25,37.290000915527344,12.489999771118164,45.48500061035156,161.55999755859375,72.91999816894531,37.497501373291016,13.25,46.272499084472656,169.24000549316406,74.08999633789062,177549200,84172200,37136000,41251600,24149200
2017-09-26,36.12069320678711,12.449999809265137,46.24300003051758,164.2100067138672,68.18008422851562,38.28499984741211,12.449999809265137,46.24300003051758,164.2100067138672,73.26000213623047,38.47999954223633,12.930000305175781,46.54100036621094,165.5,73.80999755859375,37.92250061035156,12.430000305175781,46.05699920654297,162.77999877929688,72.98999786376953,37.94499969482422,12.850000381469727,46.18600082397461,164.5,73.66999816894531,146640000,68302000,33338000,23363300,18019600
2017-09-27,36.37777328491211,12.739999771118164,47.2244987487793,167.67999267578125,68.7291488647461,38.557498931884766,12.739999771118164,47.2244987487793,167.67999267578125,73.8499984741211,38.68000030517578,12.869999885559082,47.494998931884766,168.33999633789062,74.16999816894531,38.3849983215332,12.5,46.387001037597656,165.57000732421875,73.16999816894531,38.45000076293945,12.649999618530273,46.387001037597656,165.89999389648438,73.55000305175781,102016800,59947200,44788000,19242500,19565100
2017-09-28,36.15370559692383,12.739999771118164,47.474998474121094,168.72999572753906,68.7477798461914,38.31999969482422,12.739999771118164,47.474998474121094,168.72999572753906,73.87000274658203,38.56999969482422,12.84000015258789,47.53450012207031,169.07000732421875,73.97000122070312,38.17499923706055,12.550000190734863,47.02750015258789,167.16000366210938,73.30999755859375,38.47249984741211,12.760000228881836,47.06800079345703,167.94000244140625,73.54000091552734,88022000,35812300,20406000,12178700,10883800
2017-09-29,36.35183334350586,12.75,47.955501556396484,170.8699951171875,69.32477569580078,38.529998779296875,12.75,47.955501556396484,170.8699951171875,74.48999786376953,38.532501220703125,12.819999694824219,47.98929977416992,171.66000366210938,74.54000091552734,38.0,12.600000381469727,47.57550048828125,168.80999755859375,73.87999725341797,38.3025016784668,12.770000457763672,47.599998474121094,168.8300018310547,73.94000244140625,105199200,33926900,31620000,15340400,17079100
2017-10-02,36.278717041015625,12.710000038146973,47.66350173950195,169.47000122070312,69.43645477294922,38.45249938964844,12.710000038146973,47.66350173950195,169.47000122070312,74.61000061035156,38.61249923706055,12.850000381469727,48.12699890136719,171.8699951171875,75.01000213623047,38.18000030517578,12.619999885559082,47.391998291015625,168.75,74.30000305175781,38.564998626708984,12.800000190734863,47.999000549316406,171.38999938964844,74.70999908447266,74795200,34461100,25668000,13392300,15304800
2017-10-03,36.43674850463867,13.420000076293945,47.88949966430664,169.9600067138672,69.11072540283203,38.619998931884766,13.420000076293945,47.88949966430664,169.9600067138672,74.26000213623047,38.772499084472656,13.479999542236328,47.900001525878906,170.72999572753906,74.87999725341797,38.477500915527344,12.699999809265137,47.457000732421875,169.1999969482422,74.19000244140625,38.502498626708984,12.729999542236328,47.70000076293945,169.3000030517578,74.66999816894531,64921200,85174000,17766000,8190300,12190400
2017-10-04,36.20088195800781,13.3100004196167,47.58399963378906,168.4199981689453,69.51091003417969,38.369998931884766,13.3100004196167,47.58399963378906,168.4199981689453,74.69000244140625,38.46500015258789,13.5,48.019500732421875,170.6699981689453,74.72000122070312,38.1150016784668,13.149999618530273,47.53450012207031,168.2899932861328,73.70999908447266,38.407501220703125,13.3100004196167,47.849998474121094,169.8300018310547,74.08999633789062,80655200,42303200,19048000,12127900,13317700
2017-10-05,36.651390075683594,13.34000015258789,48.49800109863281,171.24000549316406,70.70217895507812,38.84749984741211,13.34000015258789,48.49800109863281,171.24000549316406,75.97000122070312,38.86000061035156,13.460000038146973,48.545501708984375,171.30999755859375,76.12000274658203,38.51250076293945,13.210000038146973,47.75899887084961,168.60000610351562,74.95999908447266,38.54499816894531,13.380000114440918,47.77450180053711,169.17999267578125,75.22000122070312,85135200,34758600,24276000,14580600,21195300
2017-10-06,36.630165100097656,13.229999542236328,48.94449996948242,172.22999572753906,70.7300796508789,38.82500076293945,13.229999542236328,48.94449996948242,172.22999572753906,76.0,38.872501373291016,13.390000343322754,48.972999572753906,172.3699951171875,76.02999877929688,38.63999938964844,13.180000305175781,48.167999267578125,169.75,75.54000091552734,38.74250030517578,13.220000267028809,48.334999084472656,170.25,75.66999816894531,69630400,28258700,23478000,13124500,13959800
2017-10-09,36.75751876831055,13.470000267028809,48.849998474121094,172.5,70.99996185302734,38.959999084472656,13.470000267028809,48.849998474121094,172.5,76.29000091552734,39.182498931884766,13.829999923706055,49.2712516784668,174.8800048828125,76.55000305175781,38.872501373291016,13.260000228881836,48.80550003051758,172.0,75.86000061035156,38.95249938964844,13.260000228881836,49.0,172.6999969482422,75.97000122070312,65051600,54032500,17828000,14570400,11386500
2017-10-10,36.77168273925781,13.699999809265137,48.630001068115234,171.58999633789062,70.99996185302734,38.974998474121094,13.699999809265137,48.630001068115234,171.58999633789062,76.29000091552734,39.5,13.789999961853027,49.07849884033203,173.1999969482422,76.62999725341797,38.775001525878906,13.4399995803833,48.30400085449219,170.8000030517578,76.13999938964844,39.01499938964844,13.720000267028809,49.0,173.0,76.33000183105469,62468000,43304000,19368000,11341100,13944500
2017-10-11,36.92499923706055,13.880000114440918,49.462501525878906,172.74000549316406,71.12094116210938,39.13750076293945,13.880000114440918,49.462501525878906,172.74000549316406,76.41999816894531,39.244998931884766,13.960000038146973,49.535499572753906,172.77999877929688,76.45999908447266,38.9375,13.609999656677246,48.61249923706055,171.39999389648438,75.94999694824219,38.99250030517578,13.619999885559082,48.68600082397461,171.9499969482422,76.36000061035156,67622400,38746600,33866000,11283700,15388900
2017-10-12,36.79526901245117,14.199999809265137,49.39149856567383,172.5500030517578,71.77241516113281,39.0,14.199999809265137,49.39149856567383,172.5500030517578,77.12000274658203,39.342498779296875,14.369999885559082,49.70600128173828,173.85000610351562,77.29000091552734,38.932498931884766,13.8100004196167,49.25,172.2899932861328,76.37000274658203,39.087501525878906,13.850000381469727,49.372501373291016,172.61000061035156,76.48999786376953,64500400,69874100,25248000,10351000,16876500
2017-10-13,37.02877426147461,14.220000267028809,49.48400115966797,173.74000549316406,72.11676788330078,39.247501373291016,14.220000267028809,49.48400115966797,173.74000549316406,77.48999786376953,39.31999969482422,14.40999984741211,49.86050033569336,174.64999389648438,77.87000274658203,39.102500915527344,14.119999885559082,49.45000076293945,173.1999969482422,77.29000091552734,39.182498931884766,14.319999694824219,49.599998474121094,173.4499969482422,77.58999633789062,65576800,37515800,23396000,13658300,15335700
2017-10-16,37.710426330566406,14.260000228881836,49.599998474121094,174.52000427246094,72.26566314697266,39.970001220703125,14.260000228881836,49.599998474121094,174.52000427246094,77.6500015258789,40.0,14.350000381469727,49.695350646972656,175.0,77.80999755859375,39.412498474121094,14.119999885559082,49.20000076293945,174.05999755859375,77.3499984741211,39.474998474121094,14.25,49.60499954223633,174.49000549316406,77.41999816894531,96486000,34136800,18210000,11498800,12380100
2017-10-17,37.8495979309082,14.15999984741211,49.60900115966797,176.11000061035156,72.20980834960938,40.11750030517578,14.15999984741211,49.60900115966797,176.11000061035156,77.58999633789062,40.217498779296875,14.350000381469727,49.821998596191406,176.1300048828125,77.62000274658203,39.807498931884766,14.140000343322754,49.429500579833984,174.36000061035156,77.25,39.94499969482422,14.239999771118164,49.51449966430664,174.7100067138672,77.47000122070312,75989200,28995600,25804000,15990100,16824000
2017-10-18,37.682132720947266,14.069999694824219,49.640499114990234,176.02999877929688,72.22844696044922,39.939998626708984,14.069999694824219,49.640499114990234,176.02999877929688,77.61000061035156,40.1775016784668,14.279999732971191,49.83599853515625,176.74000549316406,77.8499984741211,39.900001525878906,13.760000228881836,49.348751068115234,175.75,77.37000274658203,40.10499954223633,14.199999809265137,49.5885009765625,176.64999389648438,77.66999816894531,65496800,39020300,21152000,12752400,13300700
2017-10-19,36.790550231933594,13.949999809265137,49.22249984741211,174.55999755859375,72.50763702392578,38.994998931884766,13.949999809265137,49.22249984741211,174.55999755859375,77.91000366210938,39.27000045776367,14.039999961853027,49.444000244140625,176.02999877929688,77.93000030517578,38.755001068115234,13.6899995803833,48.919498443603516,172.6300048828125,77.3499984741211,39.1875,13.850000381469727,49.29999923706055,174.92999267578125,77.56999969482422,170336800,33795700,26272000,14048400,15092800
